Surat,Ayat,Sentence #,Kata,Label
,,,sisi-nya,O
,,,pahala,O
,,,yang,O
,,,besar,O
4,41,Sentence: 534,maka,O
,,,bagaimanakah,O
,,,halnya,O
,,,orang,B-PER
,,,kafir,I-PER
,,,nanti,O
,,,apabila,O
,,,kami,O
,,,mendatangkan,O
,,,seseorang,O
,,,saksi,O
,,,rasul,O
,,,dari,O
,,,tiap-tiap,O
,,,umat,O
,,,dan,O
,,,kami,O
,,,mendatangkan,O
,,,kamu,O
,,,muhammad,O
,,,sebagai,O
,,,saksi,O
,,,atas,O
,,,mereka,O
,,,itu,O
,,,sebagai,O
,,,umatmu,O
4,42,Sentence: 535,di,O
,,,hari,O
,,,itu,O
,,,orang-orang,B-PER
,,,kafir,I-PER
,,,dan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,mendurhakai,I-PER
,,,rasul,I-PER
,,,ingin,O
,,,supaya,O
,,,mereka,O
,,,disamaratakan,O
,,,dengan,O
,,,tanah,O
,,,dan,O
,,,mereka,O
,,,tidak,O
,,,dapat,O
,,,menyembunyikan,O
,,,dari,O
,,,allah,O
,,,sesuatu,O
,,,kejadianpun,O
4,43,Sentence: 536,hai,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,janganlah,O
,,,kamu,O
,,,shalat,O
,,,sedang,O
,,,kamu,O
,,,dalam,O
,,,keadaan,O
,,,mabuk,O
,,,sehingga,O
,,,kamu,O
,,,mengerti,O
,,,apa,O
,,,yang,O
,,,kamu,O
,,,ucapkan,O
,,,jangan,O
,,,pula,O
,,,hampiri,O
,,,mesjid,O
,,,sedang,O
,,,kamu,O
,,,dalam,O
,,,keadaan,O
,,,junub,O
,,,terkecuali,O
,,,sekedar,O
,,,berlalu,O
,,,saja,O
,,,hingga,O
,,,kamu,O
,,,mandi,O
,,,dan,O
,,,jika,O
,,,kamu,O
,,,sakit,O
,,,atau,O
,,,sedang,O
,,,dalam,O
,,,musafir,O
,,,atau,O
,,,datang,O
,,,dari,O
,,,tempat,O
,,,buang,O
,,,air,O
,,,atau,O
,,,kamu,O
,,,telah,O
,,,menyentuh,O
,,,perempuan,O
,,,kemudian,O
,,,kamu,O
,,,tidak,O
,,,mendapat,O
,,,air,O
,,,maka,O
,,,bertayamumlah,O
,,,kamu,O
,,,dengan,O
,,,tanah,O
,,,yang,O
,,,baik,O
,,,suci,O
,,,sapulah,O
,,,mukamu,O
,,,dan,O
,,,tanganmu,O
,,,sesungguhnya,O
,,,allah,O
,,,maha,O
,,,pemaaf,O
,,,lagi,O
,,,maha,O
,,,pengampun,O
4,44,Sentence: 537,apakah,O
,,,kamu,O
,,,tidak,O
,,,melihat,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,telah,I-PER
,,,diberi,I-PER
,,,bahagian,I-PER
,,,dari,O
,,,al,O
,,,kitab,O
,,,taurat,O
,,,?,O
,,,mereka,O
,,,membeli,O
,,,memilih,O
,,,kesesatan,O
,,,dengan,O
,,,petunjuk,O
,,,dan,O
,,,mereka,O
,,,bermaksud,O
,,,supaya,O
,,,kamu,O
,,,tersesat,O
,,,menyimpang,O
,,,dari,O
,,,jalan,O
,,,yang,O
,,,benar,O
4,45,Sentence: 538,dan,O
,,,allah,O
,,,lebih,O
,,,mengetahui,O
,,,dari,O
,,,pada,O
,,,kamu,O
,,,tentang,O
,,,musuh-musuhmu,O
,,,dan,O
,,,cukuplah,O
,,,allah,O
,,,menjadi,O
,,,pelindung,O
,,,bagimu,O
,,,dan,O
,,,cukuplah,O
,,,allah,O
,,,menjadi,O
,,,penolong,O
,,,bagimu,O
4,46,Sentence: 539,yaitu,O
,,,orang-orang,B-PER
,,,yahudi,I-PER
,,,mereka,O
,,,mengubah,O
,,,perkataan,O
,,,dari,O
,,,tempat-tempatnya,O
,,,mereka,O
,,,berkata,O
,,,kami,O
,,,mendengar,O
,,,tetapi,O
,,,kami,O
,,,tidak,O
,,,mau,O
,,,menurutinya,O
,,,dan,O
,,,mereka,O
,,,mengatakan,O
,,,pula,O
,,,dengarlah,O
,,,sedang,O
,,,kamu,O
,,,sebenarnya,O
,,,tidak,O
,,,mendengar,O
,,,apa-apa,O
,,,dan,O
,,,mereka,O
,,,mengatakan,O
,,,raa'ina,O
,,,dengan,O
,,,memutar-mutar,O
,,,lidahnya,O
,,,dan,O
,,,mencela,O
,,,agama,O
,,,sekiranya,O
,,,mereka,O
,,,mengatakan,O
,,,kami,O
,,,mendengar,O
,,,dan,O
,,,menurut,O
,,,dan,O
,,,dengarlah,O
,,,dan,O
,,,perhatikanlah,O
,,,kami,O
,,,tentulah,O
,,,itu,O
,,,lebih,O
,,,baik,O
,,,bagi,O
,,,mereka,O
,,,dan,O
,,,lebih,O
,,,tepat,O
,,,akan,O
,,,tetapi,O
,,,allah,O
,,,mengutuk,O
,,,mereka,O
,,,karena,O
,,,kekafiran,O
,,,mereka,O
,,,mereka,O
,,,tidak,O
,,,beriman,O
,,,kecuali,O
,,,iman,O
,,,yang,O
,,,sangat,O
,,,tipis,O
4,47,Sentence: 540,hai,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,telah,I-PER
,,,diberi,I-PER
,,,al,I-PER
,,,kitab,I-PER
,,,berimanlah,O
,,,kamu,O
,,,kepada,O
,,,apa,O
,,,yang,O
,,,telah,O
,,,kami,O
,,,turunkan,O
,,,al,O
,,,quran,O
,,,yang,O
,,,membenarkan,O
,,,kitab,O
,,,yang,O
,,,ada,O
,,,pada,O
,,,kamu,O
,,,sebelum,O
,,,kami,O
,,,mengubah,O
,,,muka,O
,,,mu,O
,,,lalu,O
,,,kami,O
,,,putarkan,O
,,,ke,O
,,,belakang,O
,,,atau,O
,,,kami,O
,,,kutuki,O
,,,mereka,O
,,,sebagaimana,O
,,,kami,O
,,,telah,O
,,,mengutuki,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,berbuat,I-PER
,,,maksiat,I-PER
,,,pada,O
,,,hari,O
,,,sabtu,O
,,,dan,O
,,,ketetapan,O
,,,allah,O
,,,pasti,O
,,,berlaku,O
4,48,Sentence: 541,sesungguhnya,O
,,,allah,O
,,,tidak,O
,,,akan,O
,,,mengampuni,O
,,,dosa,O
,,,syirik,O
,,,dan,O
,,,dia,O
,,,mengampuni,O
,,,segala,O
,,,dosa,O
,,,yang,O
,,,selain,O
,,,dari,O
,,,syirik,O
,,,itu,O
,,,bagi,O
,,,siapa,O
,,,yang,O
,,,dikehendaki-nya,O
,,,barangsiapa,O
,,,yang,O
,,,mempersekutukan,O
,,,allah,O
,,,maka,O
,,,sungguh,O
,,,ia,O
,,,telah,O
,,,berbuat,O
,,,dosa,O
,,,yang,O
,,,besar,O
4,49,Sentence: 542,apakah,O
,,,kamu,O
,,,tidak,O
,,,memperhatikan,O
,,,orang,O
,,,yang,O
,,,menganggap,O
,,,dirinya,O
,,,bersih?,O
,,,sebenarnya,O
,,,allah,O
,,,membersihkan,O
,,,siapa,O
,,,yang,O
,,,dikehendaki-nya,O
,,,dan,O
,,,mereka,O
,,,tidak,O
,,,aniaya,O
,,,sedikitpun,O
4,50,Sentence: 543,perhatikanlah,O
,,,betapakah,O
,,,mereka,O
,,,mengada-adakan,O
,,,dusta,O
,,,terhadap,O
,,,allah?,O
,,,dan,O
,,,cukuplah,O
,,,perbuatan,O
,,,itu,O
,,,menjadi,O
,,,dosa,O
,,,yang,O
,,,nyata,O
,,,bagi,O
,,,mereka,O
4,51,Sentence: 544,apakah,O
,,,kamu,O
,,,tidak,O
,,,memperhatikan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,diberi,I-PER
,,,bahagian,I-PER
,,,dari,I-PER
,,,al,I-PER
,,,kitab,I-PER
,,,mereka,O
,,,percaya,O
,,,kepada,O
,,,jibt,O
,,,dan,O
,,,thaghut,O
,,,dan,O
,,,mengatakan,O
,,,kepada,O
,,,orang-orang,B-PER
,,,kafir,I-PER
,,,musyrik,O
,,,mekah,O
,,,bahwa,O
,,,mereka,O
,,,itu,O
,,,lebih,O
,,,benar,O
,,,jalannya,O
,,,dari,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
4,52,Sentence: 545,mereka,O
,,,itulah,O
,,,orang,O
,,,yang,O
,,,dikutuki,O
,,,allah,O
,,,barangsiapa,O
,,,yang,O
,,,dikutuki,O
,,,allah,O
,,,niscaya,O
,,,kamu,O
,,,sekali-kali,O
,,,tidak,O
,,,akan,O
,,,memperoleh,O
,,,penolong,O
,,,baginya,O
4,53,Sentence: 546,ataukah,O
,,,ada,O
,,,bagi,O
,,,mereka,O
,,,bahagian,O
,,,dari,O
,,,kerajaan,O
,,,kekuasaan,O
,,,?,O
,,,kendatipun,O
,,,ada,O
,,,mereka,O
,,,tidak,O
,,,akan,O
,,,memberikan,O
,,,sedikitpun,O
,,,kebajikan,O
,,,kepada,O
,,,manusia,O
4,54,Sentence: 547,ataukah,O
,,,mereka,O
,,,dengki,O
,,,kepada,O
,,,manusia,O
,,,muhammad,B-PER
,,,lantaran,O
,,,karunia,O
,,,yang,O
,,,allah,O
,,,telah,O
,,,berikan,O
,,,kepadanya,O
,,,sesungguhnya,O
,,,kami,O
,,,telah,O
,,,memberikan,O
,,,kitab,O
,,,dan,O
,,,hikmah,O
,,,kepada,O
,,,keluarga,O
,,,ibrahim,O
,,,dan,O
,,,kami,O
,,,telah,O
,,,memberikan,O
,,,kepadanya,O
,,,kerajaan,O
,,,yang,O
,,,besar,O
4,55,Sentence: 548,maka,O
,,,di,O
,,,antara,O
,,,mereka,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,dengki,I-PER
,,,itu,O
,,,ada,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,kepadanya,O
,,,dan,O
,,,di,O
,,,antara,O
,,,mereka,O
,,,ada,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,menghalangi,I-PER
,,,manusia,I-PER
,,,dari,I-PER
,,,beriman,I-PER
,,,kepadanya,O
,,,dan,O
,,,cukuplah,O
,,,bagi,O
,,,mereka,O
,,,jahannam,O
,,,yang,O
,,,menyala-nyala,O
,,,apinya,O
4,56,Sentence: 549,sesungguhnya,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,kafir,I-PER
,,,kepada,O
,,,ayat-ayat,O
,,,kami,O
,,,kelak,O
,,,akan,O
,,,kami,O
,,,masukkan,O
,,,mereka,O
,,,ke,O
,,,dalam,O
,,,neraka,O
,,,setiap,O
,,,kali,O
,,,kulit,O
,,,mereka,O
,,,hangus,O
,,,kami,O
,,,ganti,O
,,,kulit,O
,,,mereka,O
,,,dengan,O
,,,kulit,O
,,,yang,O
,,,lain,O
,,,supaya,O
,,,mereka,O
,,,merasakan,O
,,,azab,O
,,,sesungguhnya,O
,,,allah,O
,,,maha,O
,,,perkasa,O
,,,lagi,O
,,,maha,O
,,,bijaksana,O
4,57,Sentence: 550,dan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,dan,I-PER
,,,mengerjakan,I-PER
,,,amalan-amalan,I-PER
,,,yang,I-PER
,,,shaleh,I-PER
,,,kelak,O
,,,akan,O
,,,kami,O
,,,masukkan,O
,,,mereka,O
,,,ke,O
,,,dalam,O
,,,surga,O
,,,yang,O
,,,di,O
,,,dalamnya,O
,,,mengalir,O
,,,sungai-sungai,O
,,,kekal,O
,,,mereka,O
,,,di,O
,,,dalamnya,O
,,,mereka,O
,,,di,O
,,,dalamnya,O
,,,mempunyai,O
,,,isteri-isteri,O
,,,yang,O
,,,suci,O
,,,dan,O
,,,kami,O
,,,masukkan,O
,,,mereka,O
,,,ke,O
,,,tempat,O
,,,yang,O
,,,teduh,O
,,,lagi,O
,,,nyaman,O
4,58,Sentence: 551,sesungguhnya,O
,,,allah,O
,,,menyuruh,O
,,,kamu,O
,,,menyampaikan,O
,,,amanat,O
,,,kepada,O
,,,yang,O
,,,berhak,O
,,,menerimanya,O
,,,dan,O
,,,menyuruh,O
,,,kamu,O
,,,apabila,O
,,,menetapkan,O
,,,hukum,O
,,,di,O
,,,antara,O
,,,manusia,O
,,,supaya,O
,,,kamu,O
,,,menetapkan,O
,,,dengan,O
,,,adil,O
,,,sesungguhnya,O
,,,allah,O
,,,memberi,O
,,,pengajaran,O
,,,yang,O
,,,sebaik-baiknya,O
,,,kepadamu,O
,,,sesungguhnya,O
,,,allah,O
,,,adalah,O
,,,maha,O
,,,mendengar,O
,,,lagi,O
,,,maha,O
,,,melihat,O
4,59,Sentence: 552,hai,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,taatilah,O
,,,allah,O
,,,dan,O
,,,taatilah,O
,,,rasul,O
,,,nya,O
,,,dan,O
,,,ulil,O
,,,amri,O
,,,di,O
,,,antara,O
,,,kamu,O
,,,kemudian,O
,,,jika,O
,,,kamu,O
,,,berlainan,O
,,,pendapat,O
,,,tentang,O
,,,sesuatu,O
,,,maka,O
,,,kembalikanlah,O
,,,ia,O
,,,kepada,O
,,,allah,O
,,,al,O
,,,quran,O
,,,dan,O
,,,rasul,O
,,,sunnahnya,O
,,,jika,O
,,,kamu,O
,,,benar-benar,O
,,,beriman,O
,,,kepada,O
,,,allah,O
,,,dan,O
,,,hari,O
,,,kemudian,O
,,,yang,O
,,,demikian,O
,,,itu,O
,,,lebih,O
,,,utama,O
,,,bagimu,O
,,,dan,O
,,,lebih,O
,,,baik,O
,,,akibatnya,O
4,60,Sentence: 553,apakah,O
,,,kamu,O
,,,tidak,O
,,,memperhatikan,O
,,,orang-orang,O
,,,yang,O
,,,mengaku,O
,,,dirinya,O
,,,telah,O
,,,beriman,O
,,,kepada,O
,,,apa,O
,,,yang,O
,,,diturunkan,O
,,,kepadamu,O
,,,dan,O
,,,kepada,O
,,,apa,O
,,,yang,O
,,,diturunkan,O
,,,sebelum,O
,,,kamu,O
,,,mereka,O
,,,hendak,O
,,,berhakim,O
,,,kepada,O
,,,thaghut,O
,,,padahal,O
,,,mereka,O
,,,telah,O
,,,diperintah,O
,,,mengingkari,O
,,,thaghut,O
,,,itu,O
,,,dan,O
,,,syaitan,O
,,,bermaksud,O
,,,menyesatkan,O
,,,mereka,O
,,,dengan,O
,,,penyesatan,O
,,,yang,O
,,,sejauh-jauhnya,O
4,61,Sentence: 554,apabila,O
,,,dikatakan,O
,,,kepada,O
,,,mereka,O
,,,marilah,O
,,,kamu,O
,,,tunduk,O
,,,kepada,O
,,,hukum,O
,,,yang,O
,,,allah,O
,,,telah,O
,,,turunkan,O
,,,dan,O
,,,kepada,O
,,,hukum,O
,,,rasul,O
,,,niscaya,O
,,,kamu,O
,,,lihat,O
,,,orang-orang,B-PER
,,,munafik,I-PER
,,,menghalangi,O
,,,manusia,O
,,,dengan,O
,,,sekuat-kuatnya,O
,,,dari,O
,,,mendekati,O
,,,kamu,O
4,62,Sentence: 555,maka,O
,,,bagaimanakah,O
,,,halnya,O
,,,apabila,O
,,,mereka,O
,,,orang-orang,B-PER
,,,munafik,I-PER
,,,ditimpa,O
,,,sesuatu,O
,,,musibah,O
,,,disebabkan,O
,,,perbuatan,O
,,,tangan,O
,,,mereka,O
,,,sendiri,O
,,,kemudian,O
,,,mereka,O
,,,datang,O
,,,kepadamu,O
,,,sambil,O
,,,bersumpah,O
,,,demi,O
,,,allah,O
,,,kami,O
,,,sekali-kali,O
,,,tidak,O
,,,menghendaki,O
,,,selain,O
,,,penyelesaian,O
,,,yang,O
,,,baik,O
,,,dan,O
,,,perdamaian,O
,,,yang,O
,,,sempurna,O
4,63,Sentence: 556,mereka,O
,,,itu,O
,,,adalah,O
,,,orang-orang,O
,,,yang,O
,,,allah,O
,,,mengetahui,O
,,,apa,O
,,,yang,O
,,,di,O
,,,dalam,O
,,,hati,O
,,,mereka,O
,,,karena,O
,,,itu,O
,,,berpalinglah,O
,,,kamu,O
,,,dari,O
,,,mereka,O
,,,dan,O
,,,berilah,O
,,,mereka,O
,,,pelajaran,O
,,,dan,O
,,,katakanlah,O
,,,kepada,O
,,,mereka,O
,,,perkataan,O
,,,yang,O
,,,berbekas,O
,,,pada,O
,,,jiwa,O
,,,mereka,O
4,64,Sentence: 557,dan,O
,,,kami,O
,,,tidak,O
,,,mengutus,O
,,,seseorang,O
,,,rasul,O
,,,melainkan,O
,,,untuk,O
,,,ditaati,O
,,,dengan,O
,,,seizin,O
,,,allah,O
,,,sesungguhnya,O
,,,jikalau,O
,,,mereka,O
,,,ketika,O
,,,menganiaya,O
,,,dirinya,O
,,,datang,O
,,,kepadamu,O
,,,lalu,O
,,,memohon,O
,,,ampun,O
,,,kepada,O
,,,allah,O
,,,dan,O
,,,rasulpun,O
,,,memohonkan,O
,,,ampun,O
,,,untuk,O
,,,mereka,O
,,,tentulah,O
,,,mereka,O
,,,mendapati,O
,,,allah,O
,,,maha,O
,,,penerima,O
,,,taubat,O
,,,lagi,O
,,,maha,O
,,,penyayang,O
4,65,Sentence: 558,maka,O
,,,demi,O
,,,tuhanmu,O
,,,mereka,O
,,,pada,O
,,,hakekatnya,O
,,,tidak,O
,,,beriman,O
,,,hingga,O
,,,mereka,O
,,,menjadikan,O
,,,kamu,O
,,,hakim,O
,,,terhadap,O
,,,perkara,O
,,,yang,O
,,,mereka,O
,,,perselisihkan,O
,,,kemudian,O
,,,mereka,O
,,,tidak,O
,,,merasa,O
,,,dalam,O
,,,hati,O
,,,mereka,O
,,,sesuatu,O
,,,keberatan,O
,,,terhadap,O
,,,putusan,O
,,,yang,O
,,,kamu,O
,,,berikan,O
,,,dan,O
,,,mereka,O
,,,menerima,O
,,,dengan,O
,,,sepenuhnya,O
4,66,Sentence: 559,dan,O
,,,sesungguhnya,O
,,,kalau,O
,,,kami,O
,,,perintahkan,O
,,,kepada,O
,,,mereka,O
,,,bunuhlah,O
,,,dirimu,O
,,,atau,O
,,,keluarlah,O
,,,kamu,O
,,,dari,O
,,,kampungmu,O
,,,niscaya,O
,,,mereka,O
,,,tidak,O
,,,akan,O
,,,melakukannya,O
,,,kecuali,O
,,,sebagian,O
,,,kecil,O
,,,dari,O
,,,mereka,O
,,,dan,O
,,,sesungguhnya,O
,,,kalau,O
,,,mereka,O
,,,melaksanakan,O
,,,pelajaran,O
,,,yang,O
,,,diberikan,O
,,,kepada,O
,,,mereka,O
,,,tentulah,O
,,,hal,O
,,,yang,O
,,,demikian,O
,,,itu,O
,,,lebih,O
,,,baik,O
,,,bagi,O
,,,mereka,O
,,,dan,O
,,,lebih,O
,,,menguatkan,O
,,,iman,O
,,,mereka,O
4,67,Sentence: 560,dan,O
,,,kalau,O
,,,demikian,O
,,,pasti,O
,,,kami,O
,,,berikan,O
,,,kepada,O
,,,mereka,O
,,,pahala,O
,,,yang,O
,,,besar,O
,,,dari,O
,,,sisi,O
,,,kami,O
4,68,Sentence: 561,dan,O
,,,pasti,O
,,,kami,O
,,,tunjuki,O
,,,mereka,O
,,,kepada,O
,,,jalan,O
,,,yang,O
,,,lurus,O
4,69,Sentence: 562,dan,O
,,,barangsiapa,O
,,,yang,O
,,,mentaati,O
,,,allah,O
,,,dan,O
,,,rasul,O
,,,nya,O
,,,mereka,O
,,,itu,O
,,,akan,O
,,,bersama-sama,O
,,,dengan,O
,,,orang-orang,O
,,,yang,O
,,,dianugerahi,O
,,,nikmat,O
,,,oleh,O
,,,allah,O
,,,yaitu,O
,,,nabi-nabi,O
,,,para,O
,,,shiddiiqiin,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,mati,I-PER
,,,syahid,I-PER
,,,dan,O
,,,orang-orang,B-PER
,,,saleh,I-PER
,,,dan,O
,,,mereka,O
,,,itulah,O
,,,teman,O
,,,yang,O
,,,sebaik-baiknya,O
4,70,Sentence: 563,yang,O
,,,demikian,O
,,,itu,O
,,,adalah,O
,,,karunia,O
,,,dari,O
,,,allah,O
,,,dan,O
,,,allah,O
,,,cukup,O
,,,mengetahui,O
4,71,Sentence: 564,hai,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,bersiap,O
,,,siagalah,O
,,,kamu,O
,,,dan,O
,,,majulah,O
,,,ke,O
,,,medan,O
,,,pertempuran,O
,,,berkelompok-kelompok,O
,,,atau,O
,,,majulah,O
,,,bersama-sama!,O
4,72,Sentence: 565,dan,O
,,,sesungguhnya,O
,,,di,O
,,,antara,O
,,,kamu,O
,,,ada,O
,,,orang,O
,,,yang,O
,,,sangat,O
,,,berlambat-lambat,O
,,,ke,O
,,,medan,O
,,,pertempuran,O
,,,maka,O
,,,jika,O
,,,kamu,O
,,,ditimpa,O
,,,musibah,O
,,,ia,O
,,,berkata,O
,,,sesungguhnya,O
,,,tuhan,O
,,,telah,O
,,,menganugerahkan,O
,,,nikmat,O
,,,kepada,O
,,,saya,O
,,,karena,O
,,,saya,O
,,,tidak,O
,,,ikut,O
,,,berperang,O
,,,bersama,O
,,,mereka,O
4,73,Sentence: 566,dan,O
,,,sungguh,O
,,,jika,O
,,,kamu,O
,,,beroleh,O
,,,karunia,O
,,,kemenangan,O
,,,dari,O
,,,allah,O
,,,tentulah,O
,,,dia,O
,,,mengatakan,O
,,,seolah-oleh,O
,,,belum,O
,,,pernah,O
,,,ada,O
,,,hubungan,O
,,,kasih,O
,,,sayang,O
,,,antara,O
,,,kamu,O
,,,dengan,O
,,,dia,O
,,,wahai,O
,,,kiranya,O
,,,saya,O
,,,ada,O
,,,bersama-sama,O
,,,mereka,O
,,,tentu,O
,,,saya,O
,,,mendapat,O
,,,kemenangan,O
,,,yang,O
,,,besar,O
,,,pula,O
4,74,Sentence: 567,karena,O
,,,itu,O
,,,hendaklah,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,menukar,I-PER
,,,kehidupan,I-PER
,,,dunia,I-PER
,,,dengan,I-PER
,,,kehidupan,I-PER
,,,akhirat,I-PER
,,,berperang,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,barangsiapa,O
,,,yang,O
,,,berperang,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,lalu,O
,,,gugur,O
,,,atau,O
,,,memperoleh,O
,,,kemenangan,O
,,,maka,O
,,,kelak,O
,,,akan,O
,,,kami,O
,,,berikan,O
,,,kepadanya,O
,,,pahala,O
,,,yang,O
,,,besar,O
4,75,Sentence: 568,mengapa,O
,,,kamu,O
,,,tidak,O
,,,mau,O
,,,berperang,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,dan,O
,,,membela,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,lemah,I-PER
,,,baik,O
,,,laki-laki,O
,,,wanita-wanita,O
,,,maupun,O
,,,anak-anak,O
,,,yang,O
,,,semuanya,O
,,,berdoa,O
,,,ya,O
,,,tuhan,O
,,,kami,O
,,,keluarkanlah,O
,,,kami,O
,,,dari,O
,,,negeri,O
,,,ini,O
,,,mekah,O
,,,yang,O
,,,zalim,O
,,,penduduknya,O
,,,dan,O
,,,berilah,O
,,,kami,O
,,,pelindung,O
,,,dari,O
,,,sisi,O
,,,engkau,O
,,,dan,O
,,,berilah,O
,,,kami,O
,,,penolong,O
,,,dari,O
,,,sisi,O
,,,engkau!,O
4,76,Sentence: 569,orang-orang,B-PER
,,,yang,I-PER
,,,beriman,I-PER
,,,berperang,O
,,,di,O
,,,jalan,O
,,,allah,O
,,,dan,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,kafir,I-PER
,,,berperang,O
,,,di,O
,,,jalan,O
,,,thaghut,O
,,,sebab,O
,,,itu,O
,,,perangilah,O
,,,kawan-kawan,O
,,,syaitan,O
,,,itu,O
,,,karena,O
,,,sesungguhnya,O
,,,tipu,O
,,,daya,O
,,,syaitan,O
,,,itu,O
,,,adalah,O
,,,lemah,O
4,77,Sentence: 570,tidakkah,O
,,,kamu,O
,,,perhatikan,O
,,,orang-orang,O
,,,yang,O
,,,dikatakan,O
,,,kepada,O
,,,mereka,O
,,,tahanlah,O
,,,tanganmu,O
,,,dari,O
,,,berperang,O
,,,dirikanlah,O
,,,sembahyang,O
,,,dan,O
,,,tunaikanlah,O
,,,zakat,O
,,,setelah,O
,,,diwajibkan,O
,,,kepada,O
,,,mereka,O
,,,berperang,O
,,,tiba-tiba,O
,,,sebahagian,O
,,,dari,O
,,,mereka,O
,,,golongan,O
,,,munafik,O
,,,takut,O
,,,kepada,O
,,,manusia,O
,,,musuh,O
,,,seperti,O
,,,takutnya,O
,,,kepada,O
,,,allah,O
,,,bahkan,O
,,,lebih,O
,,,sangat,O
,,,dari,O
,,,itu,O
,,,takutnya,O
,,,mereka,O
,,,berkata,O
,,,ya,O
,,,tuhan,O
,,,kami,O
,,,mengapa,O
,,,engkau,O
,,,wajibkan,O
,,,berperang,O
,,,kepada,O
,,,kami?,O
,,,mengapa,O
,,,tidak,O
,,,engkau,O
,,,tangguhkan,O
,,,kewajiban,O
,,,berperang,O
,,,kepada,O
,,,kami,O
,,,sampai,O
,,,kepada,O
,,,beberapa,O
,,,waktu,O
,,,lagi,O
,,,katakanlah,O
,,,kesenangan,O
,,,di,O
,,,dunia,O
,,,ini,O
,,,hanya,O
,,,sebentar,O
,,,dan,O
,,,akhirat,O
,,,itu,O
,,,lebih,O
,,,baik,O
,,,untuk,O
,,,orang-orang,B-PER
,,,yang,I-PER
,,,bertakwa,I-PER
,,,dan,O
,,,kamu,O
,,,tidak,O
,,,akan,O
,,,dianiaya,O
,,,sedikitpun,O
4,78,Sentence: 571,di,O
,,,mana,O
,,,saja,O
,,,kamu,O
,,,berada,O
,,,kematian,O
,,,akan,O
,,,mendapatkan,O
,,,kamu,O
,,,kendatipun,O
,,,kamu,O
,,,di,O
,,,dalam,O
,,,benteng,O
,,,yang,O
,,,tinggi,O
,,,lagi,O
,,,kokoh,O
,,,dan,O
,,,jika,O
,,,mereka,O
,,,memperoleh,O
,,,kebaikan,O
,,,mereka,O
,,,mengatakan,O
,,,ini,O
,,,adalah,O
,,,dari,O
,,,sisi,O
,,,allah,O
,,,dan,O
,,,kalau,O
,,,mereka,O
,,,ditimpa,O
,,,sesuatu,O
,,,bencana,O
,,,mereka,O
,,,mengatakan,O
,,,ini,O
,,,datangnya,O
,,,dari,O
,,,sisi,O
,,,kamu,O
,,,muhammad,O
,,,katakanlah,O
,,,semuanya,O
,,,datang,O
,,,dari,O
,,,sisi,O
,,,allah,O
,,,maka,O
,,,mengapa,O
,,,orang-orang,O
,,,itu,O
,,,orang,B-PER
,,,munafik,I-PER
,,,hampir-hampir,O
,,,tidak,O
,,,memahami,O
,,,pembicaraan,O
,,,sedikitpun,O
4,79,Sentence: 572,apa,O
,,,saja,O
,,,nikmat,O
,,,yang,O
,,,kamu,O
,,,peroleh,O
,,,adalah,O
,,,dari,O
,,,allah,O
,,,dan,O
,,,apa,O
,,,saja,O
,,,bencana,O
,,,yang,O
,,,menimpamu,O
,,,maka,O
,,,dari,O
,,,kesalahan,O
,,,dirimu,O
,,,sendiri,O
,,,kami,O
,,,mengutusmu,O
,,,menjadi,O
,,,rasul,O
,,,kepada,O
,,,segenap,O
,,,manusia,O
,,,dan,O
,,,cukuplah,O
,,,allah,O
,,,menjadi,O
,,,saksi,O
4,80,Sentence: 573,barangsiapa,O
,,,yang,O
,,,mentaati,O
,,,rasul,O
,,,itu,O
,,,sesungguhnya,O
,,,ia,O
,,,telah,O
,,,mentaati,O
,,,allah,O
,,,dan,O
,,,barangsiapa,O
,,,yang,O
,,,berpaling,O
,,,dari,O
,,,ketaatan,O
,,,itu,O
,,,maka,O
,,,kami,O
,,,tidak,O
,,,mengutusmu,O
,,,untuk,O
,,,menjadi,O
,,,pemelihara,O
,,,bagi,O
,,,mereka,O
4,81,Sentence: 574,dan,O
,,,mereka,O
,,,orang-orang,B-PER
,,,munafik,I-PER
